1250	4	0.3048	39.6	0.00579636
1600	4	0.3048	39.6	0.00579636
2000	4	0.3048	39.6	0.00579636
2500	4	0.3048	39.6	0.00579636
3150	4	0.3048	39.6	0.00579636
4000	4	0.3048	39.6	0.00579636
5000	4	0.3048	39.6	0.00579636
1250	0	0.2286	71.3	0.00214345
1600	0	0.2286	71.3	0.00214345
2000	0	0.2286	71.3	0.00214345
2500	0	0.2286	71.3	0.00214345
3150	0	0.2286	71.3	0.00214345
4000	0	0.2286	71.3	0.00214345
5000	0	0.2286	71.3	0.00214345
6300	0	0.2286	71.3	0.00214345
8000	0	0.2286	71.3	0.00214345
10000	0	0.2286	71.3	0.00214345
12500	0	0.2286	71.3	0.00214345
16000	0	0.2286	71.3	0.00214345
20000	0	0.2286	71.3	0.00214345
315	0	0.2286	55.5	0.00229336
400	0	0.2286	55.5	0.00229336
500	0	0.2286	55.5	0.00229336
630	0	0.2286	55.5	0.00229336
800	0	0.2286	55.5	0.00229336
1000	0	0.2286	55.5	0.00229336
1250	0	0.2286	55.5	0.00229336
1600	0	0.2286	55.5	0.00229336
2000	0	0.2286	55.5	0.00229336
2500	0	0.2286	55.5	0.00229336
3150	0	0.2286	55.5	0.00229336
4000	0	0.2286	55.5	0.00229336
5000	0	0.2286	55.5	0.00229336
6300	0	0.2286	55.5	0.00229336
315	0	0.2286	39.6	0.00253511
400	0	0.2286	39.6	0.00253511
500	0	0.2286	39.6	0.00253511
630	0	0.2286	39.6	0.00253511
800	0	0.2286	39.6	0.00253511
1000	0	0.2286	39.6	0.00253511
1250	0	0.2286	39.6	0.00253511
1600	0	0.2286	39.6	0.00253511
2000	0	0.2286	39.6	0.00253511
2500	0	0.2286	39.6	0.00253511
3150	0	0.2286	39.6	0.00253511
4000	0	0.2286	39.6	0.00253511
5000	0	0.2286	39.6	0.00253511
6300	0	0.2286	39.6	0.00253511
315	0	0.2286	31.7	0.0027238
400	0	0.2286	31.7	0.0027238
500	0	0.2286	31.7	0.0027238
630	0	0.2286	31.7	0.0027238
800	0	0.2286	31.7	0.0027238
1000	0	0.2286	31.7	0.0027238
1250	0	0.2286	31.7	0.0027238
1600	0	0.2286	31.7	0.0027238
2000	0	0.2286	31.7	0.0027238
2500	0	0.2286	31.7	0.0027238
3150	0	0.2286	31.7	0.0027238
4000	0	0.2286	31.7	0.0027238
5000	0	0.2286	31.7	0.0027238
6300	0	0.2286	31.7	0.0027238
400	2	0.2286	71.3	0.00293031
500	2	0.2286	71.3	0.00293031
630	2	0.2286	71.3	0.00293031
800	2	0.2286	71.3	0.00293031
1000	2	0.2286	71.3	0.00293031
1250	2	0.2286	71.3	0.00293031
1600	2	0.2286	71.3	0.00293031
2000	2	0.2286	71.3	0.00293031
2500	2	0.2286	71.3	0.00293031
3150	2	0.2286	71.3	0.00293031
4000	2	0.2286	71.3	0.00293031
5000	2	0.2286	71.3	0.00293031
6300	2	0.2286	71.3	0.00293031
8000	2	0.2286	71.3	0.00293031
10000	2	0.2286	71.3	0.00293031
400	2	0.2286	55.5	0.00313525
500	2	0.2286	55.5	0.00313525
630	2	0.2286	55.5	0.00313525
800	2	0.2286	55.5	0.00313525
1000	2	0.2286	55.5	0.00313525
1250	2	0.2286	55.5	0.00313525
1600	2	0.2286	55.5	0.00313525
2000	2	0.2286	55.5	0.00313525
2500	2	0.2286	55.5	0.00313525
3150	2	0.2286	55.5	0.00313525
4000	2	0.2286	55.5	0.00313525
5000	2	0.2286	55.5	0.00313525
6300	2	0.2286	55.5	0.00313525
315	2	0.2286	39.6	0.00346574
400	2	0.2286	39.6	0.00346574
500	2	0.2286	39.6	0.00346574
630	2	0.2286	39.6	0.00346574
800	2	0.2286	39.6	0.00346574
1000	2	0.2286	39.6	0.00346574
1250	2	0.2286	39.6	0.00346574
1600	2	0.2286	39.6	0.00346574
2000	2	0.2286	39.6	0.00346574
2500	2	0.2286	39.6	0.00346574
3150	2	0.2286	39.6	0.00346574
4000	2	0.2286	39.6	0.00346574
5000	2	0.2286	39.6	0.00346574
6300	2	0.2286	39.6	0.00346574
315	2	0.2286	31.7	0.00372371
400	2	0.2286	31.7	0.00372371
500	2	0.2286	31.7	0.00372371
630	2	0.2286	31.7	0.00372371
800	2	0.2286	31.7	0.00372371
1000	2	0.2286	31.7	0.00372371
1250	2	0.2286	31.7	0.00372371
1600	2	0.2286	31.7	0.00372371
2000	2	0.2286	31.7	0.00372371
2500	2	0.2286	31.7	0.00372371
3150	2	0.2286	31.7	0.00372371
4000	2	0.2286	31.7	0.00372371
5000	2	0.2286	31.7	0.00372371
6300	2	0.2286	31.7	0.00372371
500	4	0.2286	71.3	0.00400603
630	4	0.2286	71.3	0.00400603
800	4	0.2286	71.3	0.00400603
1000	4	0.2286	71.3	0.00400603
1250	4	0.2286	71.3	0.00400603
1600	4	0.2286	71.3	0.00400603
2000	4	0.2286	71.3	0.00400603
2500	4	0.2286	71.3	0.00400603
3150	4	0.2286	71.3	0.00400603
4000	4	0.2286	71.3	0.00400603
5000	4	0.2286	71.3	0.00400603
6300	4	0.2286	71.3	0.00400603
8000	4	0.2286	71.3	0.00400603
10000	4	0.2286	71.3	0.00400603
12500	4	0.2286	71.3	0.00400603
16000	4	0.2286	71.3	0.00400603
20000	4	0.2286	71.3	0.00400603
400	4	0.2286	55.5	0.0042862
500	4	0.2286	55.5	0.0042862
630	4	0.2286	55.5	0.0042862
800	4	0.2286	55.5	0.0042862
1000	4	0.2286	55.5	0.0042862
1250	4	0.2286	55.5	0.0042862
1600	4	0.2286	55.5	0.0042862
2000	4	0.2286	55.5	0.0042862
2500	4	0.2286	55.5	0.0042862
3150	4	0.2286	55.5	0.0042862
4000	4	0.2286	55.5	0.0042862
5000	4	0.2286	55.5	0.0042862
6300	4	0.2286	55.5	0.0042862
8000	4	0.2286	55.5	0.0042862
315	4	0.2286	39.6	0.00473801
400	4	0.2286	39.6	0.00473801
500	4	0.2286	39.6	0.00473801
630	4	0.2286	39.6	0.00473801
800	4	0.2286	39.6	0.00473801
1000	4	0.2286	39.6	0.00473801
1250	4	0.2286	39.6	0.00473801
1600	4	0.2286	39.6	0.00473801
2000	4	0.2286	39.6	0.00473801
2500	4	0.2286	39.6	0.00473801
3150	4	0.2286	39.6	0.00473801
4000	4	0.2286	39.6	0.00473801
5000	4	0.2286	39.6	0.00473801
6300	4	0.2286	39.6	0.00473801
8000	4	0.2286	39.6	0.00473801
250	4	0.2286	31.7	0.00509068
315	4	0.2286	31.7	0.00509068
400	4	0.2286	31.7	0.00509068
500	4	0.2286	31.7	0.00509068
630	4	0.2286	31.7	0.00509068
800	4	0.2286	31.7	0.00509068
1000	4	0.2286	31.7	0.00509068
1250	4	0.2286	31.7	0.00509068
1600	4	0.2286	31.7	0.00509068
2000	4	0.2286	31.7	0.00509068
2500	4	0.2286	31.7	0.00509068
3150	4	0.2286	31.7	0.00509068
4000	4	0.2286	31.7	0.00509068
5000	4	0.2286	31.7	0.00509068
6300	4	0.2286	31.7	0.00509068
400	5.3	0.2286	71.3	0.0051942
500	5.3	0.2286	71.3	0.0051942
630	5.3	0.2286	71.3	0.0051942
800	5.3	0.2286	71.3	0.0051942
1000	5.3	0.2286	71.3	0.0051942
1250	5.3	0.2286	71.3	0.0051942
1600	5.3	0.2286	71.3	0.0051942
2000	5.3	0.2286	71.3	0.0051942
2500	5.3	0.2286	71.3	0.0051942
3150	5.3	0.2286	71.3	0.0051942
4000	5.3	0.2286	71.3	0.0051942
5000	5.3	0.2286	71.3	0.0051942
6300	5.3	0.2286	71.3	0.0051942
8000	5.3	0.2286	71.3	0.0051942
10000	5.3	0.2286	71.3	0.0051942
250	5.3	0.2286	39.6	0.00614329
315	5.3	0.2286	39.6	0.00614329
400	5.3	0.2286	39.6	0.00614329
500	5.3	0.2286	39.6	0.00614329
630	5.3	0.2286	39.6	0.00614329
800	5.3	0.2286	39.6	0.00614329
1000	5.3	0.2286	39.6	0.00614329
1250	5.3	0.2286	39.6	0.00614329
1600	5.3	0.2286	39.6	0.00614329
2000	5.3	0.2286	39.6	0.00614329
2500	5.3	0.2286	39.6	0.00614329
3150	5.3	0.2286	39.6	0.00614329
4000	5.3	0.2286	39.6	0.00614329
5000	5.3	0.2286	39.6	0.00614329
6300	5.3	0.2286	39.6	0.00614329
200	7.3	0.2286	71.3	0.0104404
250	7.3	0.2286	71.3	0.0104404
315	7.3	0.2286	71.3	0.0104404
400	7.3	0.2286	71.3	0.0104404
500	7.3	0.2286	71.3	0.0104404
630	7.3	0.2286	71.3	0.0104404
800	7.3	0.2286	71.3	0.0104404
1000	7.3	0.2286	71.3	0.0104404
1250	7.3	0.2286	71.3	0.0104404
1600	7.3	0.2286	71.3	0.0104404
2000	7.3	0.2286	71.3	0.0104404
2500	7.3	0.2286	71.3	0.0104404
3150	7.3	0.2286	71.3	0.0104404
4000	7.3	0.2286	71.3	0.0104404
5000	7.3	0.2286	71.3	0.0104404
6300	7.3	0.2286	71.3	0.0104404
200	7.3	0.2286	55.5	0.0111706
250	7.3	0.2286	55.5	0.0111706
315	7.3	0.2286	55.5	0.0111706
400	7.3	0.2286	55.5	0.0111706
500	7.3	0.2286	55.5	0.0111706
630	7.3	0.2286	55.5	0.0111706
800	7.3	0.2286	55.5	0.0111706
1000	7.3	0.2286	55.5	0.0111706
1250	7.3	0.2286	55.5	0.0111706
1600	7.3	0.2286	55.5	0.0111706
2000	7.3	0.2286	55.5	0.0111706
2500	7.3	0.2286	55.5	0.0111706
3150	7.3	0.2286	55.5	0.0111706
4000	7.3	0.2286	55.5	0.0111706
5000	7.3	0.2286	55.5	0.0111706
6300	7.3	0.2286	55.5	0.0111706
200	7.3	0.2286	39.6	0.0123481
250	7.3	0.2286	39.6	0.0123481
315	7.3	0.2286	39.6	0.0123481
400	7.3	0.2286	39.6	0.0123481
500	7.3	0.2286	39.6	0.0123481
630	7.3	0.2286	39.6	0.0123481
800	7.3	0.2286	39.6	0.0123481
1000	7.3	0.2286	39.6	0.0123481
1250	7.3	0.2286	39.6	0.0123481
1600	7.3	0.2286	39.6	0.0123481
2000	7.3	0.2286	39.6	0.0123481
2500	7.3	0.2286	39.6	0.0123481
3150	7.3	0.2286	39.6	0.0123481
4000	7.3	0.2286	39.6	0.0123481
5000	7.3	0.2286	39.6	0.0123481
6300	7.3	0.2286	39.6	0.0123481
200	7.3	0.2286	31.7	0.0132672
250	7.3	0.2286	31.7	0.0132672
315	7.3	0.2286	31.7	0.0132672
400	7.3	0.2286	31.7	0.0132672
500	7.3	0.2286	31.7	0.0132672
630	7.3	0.2286	31.7	0.0132672
800	7.3	0.2286	31.7	0.0132672
1000	7.3	0.2286	31.7	0.0132672
1250	7.3	0.2286	31.7	0.0132672
1600	7.3	0.2286	31.7	0.0132672
2000	7.3	0.2286	31.7	0.0132672
2500	7.3	0.2286	31.7	0.0132672
3150	7.3	0.2286	31.7	0.0132672
4000	7.3	0.2286	31.7	0.0132672
5000	7.3	0.2286	31.7	0.0132672
6300	7.3	0.2286	31.7	0.0132672
800	0	0.1524	71.3	0.0015988
1000	0	0.1524	71.3	0.0015988
1250	0	0.1524	71.3	0.0015988
1600	0	0.1524	71.3	0.0015988
2000	0	0.1524	71.3	0.0015988
2500	0	0.1524	71.3	0.0015988
3150	0	0.1524	71.3	0.0015988
4000	0	0.1524	71.3	0.0015988
5000	0	0.1524	71.3	0.0015988
6300	0	0.1524	71.3	0.0015988
8000	0	0.1524	71.3	0.0015988
10000	0	0.1524	71.3	0.0015988
12500	0	0.1524	71.3	0.0015988
16000	0	0.1524	71.3	0.0015988
500	0	0.1524	55.5	0.00172668
630	0	0.1524	55.5	0.00172668
800	0	0.1524	55.5	0.00172668
1000	0	0.1524	55.5	0.00172668
1250	0	0.1524	55.5	0.00172668
1600	0	0.1524	55.5	0.00172668
2000	0	0.1524	55.5	0.00172668
2500	0	0.1524	55.5	0.00172668
3150	0	0.1524	55.5	0.00172668
4000	0	0.1524	55.5	0.00172668
5000	0	0.1524	55.5	0.00172668
6300	0	0.1524	55.5	0.00172668
8000	0	0.1524	55.5	0.00172668
10000	0	0.1524	55.5	0.00172668
12500	0	0.1524	55.5	0.00172668
16000	0	0.1524	55.5	0.00172668
500	0	0.1524	39.6	0.00193287
630	0	0.1524	39.6	0.00193287
800	0	0.1524	39.6	0.00193287
1000	0	0.1524	39.6	0.00193287
1250	0	0.1524	39.6	0.00193287
1600	0	0.1524	39.6	0.00193287
2000	0	0.1524	39.6	0.00193287
2500	0	0.1524	39.6	0.00193287
3150	0	0.1524	39.6	0.00193287
4000	0	0.1524	39.6	0.00193287
5000	0	0.1524	39.6	0.00193287
6300	0	0.1524	39.6	0.00193287
8000	0	0.1524	39.6	0.00193287
10000	0	0.1524	39.6	0.00193287
500	0	0.1524	31.7	0.00209405
630	0	0.1524	31.7	0.00209405
800	0	0.1524	31.7	0.00209405
1000	0	0.1524	31.7	0.00209405
1250	0	0.1524	31.7	0.00209405
1600	0	0.1524	31.7	0.00209405
2000	0	0.1524	31.7	0.00209405
2500	0	0.1524	31.7	0.00209405
3150	0	0.1524	31.7	0.00209405
4000	0	0.1524	31.7	0.00209405
5000	0	0.1524	31.7	0.00209405
6300	0	0.1524	31.7	0.00209405
8000	0	0.1524	31.7	0.00209405
630	2.7	0.1524	71.3	0.00243851
800	2.7	0.1524	71.3	0.00243851
1000	2.7	0.1524	71.3	0.00243851
1250	2.7	0.1524	71.3	0.00243851
1600	2.7	0.1524	71.3	0.00243851
2000	2.7	0.1524	71.3	0.00243851
2500	2.7	0.1524	71.3	0.00243851
3150	2.7	0.1524	71.3	0.00243851
4000	2.7	0.1524	71.3	0.00243851
5000	2.7	0.1524	71.3	0.00243851
6300	2.7	0.1524	71.3	0.00243851
8000	2.7	0.1524	71.3	0.00243851
10000	2.7	0.1524	71.3	0.00243851
12500	2.7	0.1524	71.3	0.00243851
16000	2.7	0.1524	71.3	0.00243851
500	2.7	0.1524	39.6	0.00294804
630	2.7	0.1524	39.6	0.00294804
800	2.7	0.1524	39.6	0.00294804
1000	2.7	0.1524	39.6	0.00294804
1250	2.7	0.1524	39.6	0.00294804
1600	2.7	0.1524	39.6	0.00294804
2000	2.7	0.1524	39.6	0.00294804
2500	2.7	0.1524	39.6	0.00294804
3150	2.7	0.1524	39.6	0.00294804
4000	2.7	0.1524	39.6	0.00294804
5000	2.7	0.1524	39.6	0.00294804
6300	2.7	0.1524	39.6	0.00294804
8000	2.7	0.1524	39.6	0.00294804
10000	2.7	0.1524	39.6	0.00294804
12500	2.7	0.1524	39.6	0.00294804
400	5.4	0.1524	71.3	0.00401199
500	5.4	0.1524	71.3	0.00401199
630	5.4	0.1524	71.3	0.00401199
800	5.4	0.1524	71.3	0.00401199
1000	5.4	0.1524	71.3	0.00401199
1250	5.4	0.1524	71.3	0.00401199
1600	5.4	0.1524	71.3	0.00401199
2000	5.4	0.1524	71.3	0.00401199
2500	5.4	0.1524	71.3	0.00401199
3150	5.4	0.1524	71.3	0.00401199
4000	5.4	0.1524	71.3	0.00401199
5000	5.4	0.1524	71.3	0.00401199
6300	5.4	0.1524	71.3	0.00401199
400	5.4	0.1524	55.5	0.00433288
500	5.4	0.1524	55.5	0.00433288
630	5.4	0.1524	55.5	0.00433288
800	5.4	0.1524	55.5	0.00433288
1000	5.4	0.1524	55.5	0.00433288
1250	5.4	0.1524	55.5	0.00433288
1600	5.4	0.1524	55.5	0.00433288
2000	5.4	0.1524	55.5	0.00433288
2500	5.4	0.1524	55.5	0.00433288
3150	5.4	0.1524	55.5	0.00433288
4000	5.4	0.1524	55.5	0.00433288
5000	5.4	0.1524	55.5	0.00433288
6300	5.4	0.1524	55.5	0.00433288
8000	5.4	0.1524	55.5	0.00433288
315	5.4	0.1524	39.6	0.00485029
400	5.4	0.1524	39.6	0.00485029
500	5.4	0.1524	39.6	0.00485029
630	5.4	0.1524	39.6	0.00485029
800	5.4	0.1524	39.6	0.00485029
1000	5.4	0.1524	39.6	0.00485029
1250	5.4	0.1524	39.6	0.00485029
1600	5.4	0.1524	39.6	0.00485029
2000	5.4	0.1524	39.6	0.00485029
2500	5.4	0.1524	39.6	0.00485029
3150	5.4	0.1524	39.6	0.00485029
4000	5.4	0.1524	39.6	0.00485029
5000	5.4	0.1524	39.6	0.00485029
6300	5.4	0.1524	39.6	0.00485029
315	5.4	0.1524	31.7	0.00525474
400	5.4	0.1524	31.7	0.00525474
500	5.4	0.1524	31.7	0.00525474
630	5.4	0.1524	31.7	0.00525474
800	5.4	0.1524	31.7	0.00525474
1000	5.4	0.1524	31.7	0.00525474
1250	5.4	0.1524	31.7	0.00525474
1600	5.4	0.1524	31.7	0.00525474
2000	5.4	0.1524	31.7	0.00525474
2500	5.4	0.1524	31.7	0.00525474
3150	5.4	0.1524	31.7	0.00525474
4000	5.4	0.1524	31.7	0.00525474
5000	5.4	0.1524	31.7	0.00525474
6300	5.4	0.1524	31.7	0.00525474
315	7.2	0.1524	71.3	0.00752039
400	7.2	0.1524	71.3	0.00752039
500	7.2	0.1524	71.3	0.00752039
630	7.2	0.1524	71.3	0.00752039
800	7.2	0.1524	71.3	0.00752039
1000	7.2	0.1524	71.3	0.00752039
1250	7.2	0.1524	71.3	0.00752039
1600	7.2	0.1524	71.3	0.00752039
2000	7.2	0.1524	71.3	0.00752039
2500	7.2	0.1524	71.3	0.00752039
3150	7.2	0.1524	71.3	0.00752039
4000	7.2	0.1524	71.3	0.00752039
5000	7.2	0.1524	71.3	0.00752039
6300	7.2	0.1524	71.3	0.00752039
8000	7.2	0.1524	71.3	0.00752039
10000	7.2	0.1524	71.3	0.00752039
250	7.2	0.1524	39.6	0.00909175
315	7.2	0.1524	39.6	0.00909175
400	7.2	0.1524	39.6	0.00909175
500	7.2	0.1524	39.6	0.00909175
630	7.2	0.1524	39.6	0.00909175
800	7.2	0.1524	39.6	0.00909175
1000	7.2	0.1524	39.6	0.00909175
1250	7.2	0.1524	39.6	0.00909175
1600	7.2	0.1524	39.6	0.00909175
2000	7.2	0.1524	39.6	0.00909175
2500	7.2	0.1524	39.6	0.00909175
3150	7.2	0.1524	39.6	0.00909175
4000	7.2	0.1524	39.6	0.00909175
5000	7.2	0.1524	39.6	0.00909175
6300	7.2	0.1524	39.6	0.00909175
8000	7.2	0.1524	39.6	0.00909175
10000	7.2	0.1524	39.6	0.00909175
200	9.9	0.1524	71.3	0.0193001
250	9.9	0.1524	71.3	0.0193001
315	9.9	0.1524	71.3	0.0193001
400	9.9	0.1524	71.3	0.0193001
500	9.9	0.1524	71.3	0.0193001
630	9.9	0.1524	71.3	0.0193001
800	9.9	0.1524	71.3	0.0193001
1000	9.9	0.1524	71.3	0.0193001
1250	9.9	0.1524	71.3	0.0193001
1600	9.9	0.1524	71.3	0.0193001
2000	9.9	0.1524	71.3	0.0193001
2500	9.9	0.1524	71.3	0.0193001
3150	9.9	0.1524	71.3	0.0193001
4000	9.9	0.1524	71.3	0.0193001
5000	9.9	0.1524	71.3	0.0193001
6300	9.9	0.1524	71.3	0.0193001
200	9.9	0.1524	55.5	0.0208438
250	9.9	0.1524	55.5	0.0208438
315	9.9	0.1524	55.5	0.0208438
400	9.9	0.1524	55.5	0.0208438
500	9.9	0.1524	55.5	0.0208438
630	9.9	0.1524	55.5	0.0208438
800	9.9	0.1524	55.5	0.0208438
1000	9.9	0.1524	55.5	0.0208438
1250	9.9	0.1524	55.5	0.0208438
1600	9.9	0.1524	55.5	0.0208438
2000	9.9	0.1524	55.5	0.0208438
2500	9.9	0.1524	55.5	0.0208438
3150	9.9	0.1524	55.5	0.0208438
4000	9.9	0.1524	55.5	0.0208438
5000	9.9	0.1524	55.5	0.0208438
6300	9.9	0.1524	55.5	0.0208438
200	9.9	0.1524	39.6	0.0233328
250	9.9	0.1524	39.6	0.0233328
315	9.9	0.1524	39.6	0.0233328
400	9.9	0.1524	39.6	0.0233328
500	9.9	0.1524	39.6	0.0233328
630	9.9	0.1524	39.6	0.0233328
800	9.9	0.1524	39.6	0.0233328
1000	9.9	0.1524	39.6	0.0233328
1250	9.9	0.1524	39.6	0.0233328
1600	9.9	0.1524	39.6	0.0233328
2000	9.9	0.1524	39.6	0.0233328
2500	9.9	0.1524	39.6	0.0233328
3150	9.9	0.1524	39.6	0.0233328
4000	9.9	0.1524	39.6	0.0233328
5000	9.9	0.1524	39.6	0.0233328
6300	9.9	0.1524	39.6	0.0233328
200	9.9	0.1524	31.7	0.0252785
250	9.9	0.1524	31.7	0.0252785
315	9.9	0.1524	31.7	0.0252785
400	9.9	0.1524	31.7	0.0252785
